analyte,level,lot,instrument,result
Leukocytes,L2,60191102,XR1,7.02
Leukocytes,L2,60191102,XR1,7.11
Leukocytes,L2,60191102,XR1,7.0
Leukocytes,L2,60191102,XR1,7.13
Leukocytes,L2,60191102,XR1,7.05
Leukocytes,L2,60191102,XR1,7.21
Leukocytes,L2,60191102,XR1,6.9
Leukocytes,L2,60191102,XR1,6.93
Leukocytes,L2,60191102,XR1,7.13
Leukocytes,L2,60191102,XR1,6.93
Leukocytes,L2,60191102,XR1,6.92
Leukocytes,L2,60191102,XR1,7.07
Leukocytes,L2,60191102,XR1,7.07
Leukocytes,L2,60191102,XR1,6.96
Leukocytes,L2,60191102,XR1,7.2
Leukocytes,L2,60191102,XR1,7.09
Leukocytes,L2,60191102,XR1,7.03
Leukocytes,L2,60191102,XR1,6.94
Leukocytes,L2,60191102,XR1,7.13
Leukocytes,L2,60191102,XR1,7.09
Leukocytes,L2,60191102,XR1,7.13
Leukocytes,L2,60191102,XR1,7.03
Leukocytes,L2,60191102,XR1,6.97
Leukocytes,L2,60191102,XR1,7.06
Leukocytes,L2,60191102,XR1,6.79
Leukocytes,L2,60191102,XR1,6.85
Leukocytes,L2,60191102,XR1,7.1
Leukocytes,L2,60191102,XR1,7.07
Leukocytes,L2,60191102,XR1,6.94
Leukocytes,L2,60191102,XR1,7.03
Leukocytes,L2,60191102,XR1,7.23
Leukocytes,L2,60191102,XR1,7.16
Leukocytes,L2,60191102,XR1,6.91
Leukocytes,L2,60191102,XR1,6.97
Leukocytes,L2,60191102,XR1,6.95
Leukocytes,L2,60191102,XR1,6.85
Leukocytes,L2,60191102,XR1,6.96
Leukocytes,L2,60191102,XR1,6.99
Leukocytes,L2,60191102,XR1,7.02
Leukocytes,L2,60191102,XR1,7.11
Leukocytes,L2,60191102,XR1,6.95
Leukocytes,L2,60191102,XR1,7.11
Leukocytes,L2,60191102,XR1,6.95
Leukocytes,L2,60191102,XR1,7.0
Leukocytes,L2,60191102,XR1,6.97
Leukocytes,L2,60191102,XR1,6.97
Leukocytes,L2,60191102,XR1,6.98
Leukocytes,L2,60191102,XR1,7.13
Leukocytes,L2,60191102,XR1,7.01
Leukocytes,L2,60191102,XR1,6.81
Leukocytes,L2,60191102,XR1,6.88
Leukocytes,L2,60191102,XR1,7.08
Leukocytes,L2,60191102,XR1,6.96
Leukocytes,L2,60191102,XR1,7.07
Leukocytes,L2,60191102,XR1,7.03
Leukocytes,L2,60191102,XR1,7.0
Leukocytes,L2,60191102,XR1,6.98
Leukocytes,L2,60191102,XR1,6.95
Leukocytes,L2,60191102,XR1,7.07
Leukocytes,L2,60191102,XR1,7.0
Leukocytes,L2,60191102,XR1,6.86
Leukocytes,L2,60191102,XR1,6.89
Leukocytes,L2,60191102,XR1,7.3
Leukocytes,L2,60191102,XR1,6.87
Leukocytes,L2,60191102,XR1,6.9
Leukocytes,L2,60191102,XR1,6.9
Leukocytes,L2,60191102,XR1,6.91
Leukocytes,L2,60191102,XR1,7.03
Leukocytes,L2,60191102,XR1,6.87
Leukocytes,L2,60191102,XR1,6.93
Leukocytes,L2,60191102,XR1,6.81
Leukocytes,L2,60191102,XR1,7.1
Leukocytes,L2,60191102,XR1,7.14
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,7.3
Leukocytes,L2,60751102,XR1,7.36
Leukocytes,L2,60751102,XR1,7.35
Leukocytes,L2,60751102,XR1,7.36
Leukocytes,L2,60751102,XR1,7.06
Leukocytes,L2,60751102,XR1,7.2
Leukocytes,L2,60751102,XR1,7.31
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.26
Leukocytes,L2,60751102,XR1,7.28
Leukocytes,L2,60751102,XR1,7.3
Leukocytes,L2,60751102,XR1,7.33
Leukocytes,L2,60751102,XR1,7.34
Leukocytes,L2,60751102,XR1,7.29
Leukocytes,L2,60751102,XR1,6.73
Leukocytes,L2,60751102,XR1,6.98
Leukocytes,L2,60751102,XR1,7.11
Leukocytes,L2,60751102,XR1,7.33
Leukocytes,L2,60751102,XR1,7.4
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.3
Leukocytes,L2,60751102,XR1,7.18
Leukocytes,L2,60751102,XR1,7.42
Leukocytes,L2,60751102,XR1,7.31
Leukocytes,L2,60751102,XR1,7.32
Leukocytes,L2,60751102,XR1,7.34
Leukocytes,L2,60751102,XR1,7.36
Leukocytes,L2,60751102,XR1,7.16
Leukocytes,L2,60751102,XR1,7.28
Leukocytes,L2,60751102,XR1,7.12
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.31
Leukocytes,L2,60751102,XR1,7.18
Leukocytes,L2,60751102,XR1,7.21
Leukocytes,L2,60751102,XR1,7.22
Leukocytes,L2,60751102,XR1,7.18
Leukocytes,L2,60751102,XR1,7.15
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,7.19
Leukocytes,L2,60751102,XR1,7.29
Leukocytes,L2,60751102,XR1,6.76
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.21
Leukocytes,L2,60751102,XR1,7.29
Leukocytes,L2,60751102,XR1,7.26
Leukocytes,L2,60751102,XR1,7.19
Leukocytes,L2,60751102,XR1,6.73
Leukocytes,L2,60751102,XR1,6.75
Leukocytes,L2,60751102,XR1,7.36
Leukocytes,L2,60751102,XR1,7.22
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.31
Leukocytes,L2,60751102,XR1,6.83
Leukocytes,L2,60751102,XR1,7.21
Leukocytes,L2,60751102,XR1,7.32
Leukocytes,L2,60751102,XR1,7.17
Leukocytes,L2,60751102,XR1,7.24
Leukocytes,L2,60751102,XR1,7.08
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.34
Leukocytes,L2,60751102,XR1,7.45
Leukocytes,L2,60751102,XR1,7.45
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,6.77
Leukocytes,L2,60751102,XR1,7.3
Leukocytes,L2,60751102,XR1,7.23
Leukocytes,L2,60751102,XR1,6.88
Leukocytes,L2,60751102,XR1,7.23
Leukocytes,L2,60751102,XR1,7.32
Leukocytes,L2,60751102,XR1,7.09
Leukocytes,L2,60751102,XR1,7.3
Leukocytes,L2,60751102,XR1,7.43
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.23
Leukocytes,L2,60751102,XR1,7.05
Leukocytes,L2,60751102,XR1,7.14
Leukocytes,L2,60751102,XR1,7.33
Leukocytes,L2,60751102,XR1,7.12
Leukocytes,L2,60751102,XR1,7.43
Leukocytes,L2,60751102,XR1,6.66
Leukocytes,L2,60751102,XR1,7.22
Leukocytes,L2,60751102,XR1,7.23
Leukocytes,L2,60751102,XR1,7.08
Leukocytes,L2,60751102,XR1,7.06
Leukocytes,L2,60751102,XR1,7.18
Leukocytes,L2,60751102,XR1,7.11
Leukocytes,L2,60751102,XR1,7.2
Leukocytes,L2,60751102,XR1,7.26
Leukocytes,L2,60751102,XR1,7.37
Leukocytes,L2,60751102,XR1,7.02
Leukocytes,L2,60751102,XR1,7.1
Leukocytes,L2,60751102,XR1,7.24
Leukocytes,L2,60751102,XR1,7.33
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.12
Leukocytes,L2,60751102,XR1,7.32
Leukocytes,L2,60751102,XR1,7.12
Leukocytes,L2,60751102,XR1,7.31
Leukocytes,L2,60751102,XR1,7.13
Leukocytes,L2,60751102,XR1,7.15
Leukocytes,L2,60751102,XR1,7.12
Leukocytes,L2,60751102,XR1,7.13
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,7.37
Leukocytes,L2,60751102,XR1,7.22
Leukocytes,L2,60751102,XR1,7.4
Leukocytes,L2,60751102,XR1,7.26
Leukocytes,L2,60751102,XR1,7.2
Leukocytes,L2,60751102,XR1,7.19
Leukocytes,L2,60751102,XR1,7.36
Leukocytes,L2,60751102,XR1,7.35
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,7.35
Leukocytes,L2,60751102,XR1,7.23
Leukocytes,L2,60751102,XR1,7.2
Leukocytes,L2,60751102,XR1,7.27
Leukocytes,L2,60751102,XR1,7.26
Leukocytes,L2,60751102,XR1,7.26
Leukocytes,L2,60751102,XR1,7.26
Leukocytes,L2,60751102,XR1,7.07
Leukocytes,L2,60751102,XR1,7.43
Leukocytes,L2,60751102,XR1,7.17
Leukocytes,L2,60751102,XR1,7.2
Leukocytes,L2,60751102,XR1,7.33
Leukocytes,L2,60751102,XR1,7.23
Leukocytes,L2,60751102,XR1,7.24
Leukocytes,L2,60751102,XR1,7.15
Leukocytes,L2,60751102,XR1,7.18
Leukocytes,L2,60751102,XR1,7.29
Leukocytes,L2,60751102,XR1,7.18
Leukocytes,L2,60751102,XR1,7.1
Leukocytes,L2,60751102,XR1,7.41
Leukocytes,L2,60751102,XR1,7.4
Leukocytes,L2,60751102,XR1,7.17
Leukocytes,L2,60751102,XR1,7.33
Leukocytes,L2,60751102,XR1,7.3
Leukocytes,L2,60751102,XR1,7.36
Leukocytes,L2,60751102,XR1,7.31
Leukocytes,L2,60751102,XR1,7.32
Leukocytes,L2,60751102,XR1,7.23
Leukocytes,L2,60751102,XR1,7.18
Leukocytes,L2,60751102,XR1,7.29
Leukocytes,L2,60751102,XR1,7.26
Leukocytes,L2,60751102,XR1,7.07
Leukocytes,L2,60751102,XR1,7.17
Leukocytes,L2,60751102,XR1,7.19
Leukocytes,L2,60751102,XR1,7.08
Leukocytes,L2,60751102,XR1,7.13
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,7.15
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,7.12
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,7.25
Leukocytes,L2,60751102,XR1,7.07
Leukocytes,L2,60751102,XR1,7.14
Leukocytes,L2,60751102,XR1,7.51
Leukocytes,L2,60751102,XR1,7.23
Leukocytes,L2,60751102,XR1,7.04
Leukocytes,L2,60751102,XR1,7.18
Leukocytes,L2,60751102,XR1,7.34
Leukocytes,L2,60751102,XR1,7.28
Leukocytes,L2,60751102,XR1,7.2
Leukocytes,L2,60751102,XR1,7.39
Leukocytes,L2,60751102,XR1,7.35
Leukocytes,L2,60751102,XR1,7.37
Leukocytes,L2,60751102,XR1,7.12
Leukocytes,L2,60751102,XR1,7.42
Leukocytes,L2,60751102,XR1,7.24
Leukocytes,L2,61311102,XR1,7.31
Leukocytes,L2,61311102,XR1,7.25
Leukocytes,L2,61311102,XR1,7.11
Leukocytes,L2,61311102,XR1,7.11
Leukocytes,L2,61311102,XR1,7.04
Leukocytes,L2,61311102,XR1,7.03
Leukocytes,L2,61311102,XR1,6.92
Leukocytes,L2,61311102,XR1,7.08
Leukocytes,L2,61311102,XR1,6.99
Leukocytes,L2,61311102,XR1,6.96
Leukocytes,L2,61311102,XR1,7.0
Leukocytes,L2,61311102,XR1,6.96
Leukocytes,L2,61311102,XR1,6.97
Leukocytes,L2,61311102,XR1,7.23
Leukocytes,L2,61311102,XR1,7.03
Leukocytes,L2,61311102,XR1,7.14
Leukocytes,L2,61311102,XR1,7.05
Leukocytes,L2,61311102,XR1,7.03
Leukocytes,L2,61311102,XR1,7.04
Leukocytes,L2,61311102,XR1,7.12
Leukocytes,L2,61311102,XR1,7.09
Leukocytes,L2,61311102,XR1,7.06
Leukocytes,L2,61311102,XR1,7.13
Leukocytes,L2,61311102,XR1,7.14
Leukocytes,L2,61311102,XR1,7.03
Leukocytes,L2,61311102,XR1,7.31
Leukocytes,L2,61311102,XR1,7.19
Leukocytes,L2,61311102,XR1,6.88
Leukocytes,L2,61311102,XR1,7.14
Leukocytes,L2,61311102,XR1,6.95
Leukocytes,L2,61311102,XR1,7.05
Leukocytes,L2,61311102,XR1,7.05
Leukocytes,L2,61311102,XR1,7.03
Leukocytes,L2,61311102,XR1,6.9
Leukocytes,L2,61311102,XR1,7.06
Leukocytes,L2,61311102,XR1,7.06
Leukocytes,L2,61311102,XR1,6.97
Leukocytes,L2,61311102,XR1,7.08
Leukocytes,L2,61311102,XR1,6.96
Leukocytes,L2,61311102,XR1,7.06
Leukocytes,L2,61311102,XR1,7.3
Leukocytes,L2,61311102,XR1,7.19
Leukocytes,L2,61311102,XR1,7.15
Leukocytes,L2,61311102,XR1,7.07
Leukocytes,L2,61311102,XR1,7.16
Leukocytes,L2,61311102,XR1,7.09
Leukocytes,L2,61311102,XR1,7.05
Leukocytes,L2,61311102,XR1,7.05
Leukocytes,L2,61311102,XR1,7.05
Leukocytes,L2,61311102,XR1,7.09
Leukocytes,L2,61311102,XR1,7.28
Leukocytes,L2,61311102,XR1,7.2
Leukocytes,L2,61311102,XR1,6.97
Leukocytes,L2,61311102,XR1,7.13
Leukocytes,L2,61311102,XR1,6.95
Leukocytes,L2,61311102,XR1,7.16
Leukocytes,L2,61311102,XR1,6.95
Leukocytes,L2,61311102,XR1,6.94
Leukocytes,L2,61311102,XR1,7.11
Leukocytes,L2,61311102,XR1,7.17
Leukocytes,L2,61311102,XR1,7.05
Leukocytes,L2,61311102,XR1,7.09
Leukocytes,L2,61311102,XR1,7.17
Leukocytes,L2,61311102,XR1,6.9
Leukocytes,L2,61311102,XR1,7.27
Leukocytes,L2,61311102,XR1,7.13
Leukocytes,L2,61311102,XR1,7.12
Leukocytes,L2,61311102,XR1,7.04
Leukocytes,L2,61311102,XR1,6.83
Leukocytes,L2,61311102,XR1,7.1
Leukocytes,L2,61311102,XR1,7.01
Leukocytes,L2,61311102,XR1,7.1
Leukocytes,L2,61311102,XR1,7.09
Leukocytes,L2,61311102,XR1,6.98
Leukocytes,L2,61311102,XR1,6.99
Leukocytes,L2,61311102,XR1,6.98
Leukocytes,L2,61311102,XR1,6.98
Leukocytes,L2,61311102,XR1,7.14
Leukocytes,L2,61311102,XR1,7.04
Leukocytes,L2,61311102,XR1,7.14
Leukocytes,L2,61311102,XR1,6.85
Leukocytes,L2,61311102,XR1,7.01
Leukocytes,L2,61311102,XR1,7.31
Leukocytes,L2,61311102,XR1,7.07
Leukocytes,L2,61311102,XR1,7.13
Leukocytes,L2,61311102,XR1,7.08
Leukocytes,L2,61311102,XR1,7.04
Leukocytes,L2,61311102,XR1,7.01
Leukocytes,L2,61311102,XR1,7.01
Leukocytes,L2,61311102,XR1,7.07
Leukocytes,L2,61311102,XR1,6.87
Leukocytes,L2,61311102,XR1,6.88
Leukocytes,L2,61311102,XR1,6.92
Leukocytes,L2,61311102,XR1,6.88
Leukocytes,L2,61311102,XR1,6.94
Leukocytes,L2,61311102,XR1,6.92
Leukocytes,L2,61311102,XR1,7.0
Leukocytes,L2,61311102,XR1,7.04
Leukocytes,L2,61311102,XR1,7.01
Leukocytes,L2,61311102,XR1,7.01
Leukocytes,L2,61311102,XR1,7.05
Leukocytes,L2,61311102,XR1,6.96
Leukocytes,L2,61311102,XR1,6.99
Leukocytes,L2,61311102,XR1,7.09
Leukocytes,L2,61311102,XR1,7.1
Leukocytes,L2,61311102,XR1,6.89
Leukocytes,L2,61311102,XR1,6.96
Leukocytes,L2,61311102,XR1,6.86
Leukocytes,L2,61311102,XR1,6.8
Leukocytes,L2,61311102,XR1,6.88
Leukocytes,L2,61311102,XR1,6.75
Leukocytes,L2,61311102,XR1,6.96
Leukocytes,L2,61311102,XR1,7.0
Leukocytes,L2,61311102,XR1,6.83
Leukocytes,L2,61311102,XR1,6.89
Leukocytes,L2,61311102,XR1,6.88
Leukocytes,L2,61311102,XR1,7.06
Leukocytes,L2,61311102,XR1,6.95
Leukocytes,L2,61311102,XR1,7.14
Leukocytes,L2,61311102,XR1,6.98
Leukocytes,L2,61311102,XR1,6.84
Leukocytes,L2,61311102,XR1,6.92
Leukocytes,L2,61311102,XR1,6.9
Leukocytes,L2,61311102,XR1,6.89
Leukocytes,L2,61311102,XR1,6.82
Leukocytes,L2,61311102,XR1,7.15
Leukocytes,L2,61311102,XR1,6.93
Leukocytes,L2,61311102,XR1,6.88
Leukocytes,L2,61311102,XR1,7.05
Leukocytes,L2,61311102,XR1,6.86
Leukocytes,L2,61311102,XR1,6.94
Leukocytes,L2,61311102,XR1,6.9
Leukocytes,L2,61311102,XR1,6.86
Leukocytes,L2,61311102,XR1,6.89
Leukocytes,L2,61311102,XR1,7.03
Leukocytes,L2,61311102,XR1,6.75
Leukocytes,L2,61311102,XR1,7.07
Leukocytes,L2,61311102,XR1,6.89
Leukocytes,L2,61311102,XR1,6.9
Leukocytes,L2,61311102,XR1,7.03
Leukocytes,L2,61311102,XR1,6.85
Leukocytes,L2,61311102,XR1,6.88
Leukocytes,L2,61311102,XR1,6.83
Leukocytes,L2,61311102,XR1,6.95
Leukocytes,L3,53281103,XR1,16.6
Leukocytes,L3,53281103,XR1,16.7
Leukocytes,L3,53281103,XR1,16.77
Leukocytes,L3,53281103,XR1,16.7
Leukocytes,L3,53281103,XR1,16.39
Leukocytes,L3,53281103,XR1,16.87
Leukocytes,L3,53281103,XR1,16.72
Leukocytes,L3,53281103,XR1,16.74
Leukocytes,L3,53281103,XR1,16.73
Leukocytes,L3,53281103,XR1,16.68
Leukocytes,L3,53281103,XR1,16.66
Leukocytes,L3,53281103,XR1,16.66
Leukocytes,L3,53281103,XR1,16.89
Leukocytes,L3,53281103,XR1,16.74
Leukocytes,L3,53281103,XR1,16.88
Leukocytes,L3,53281103,XR1,16.95
Leukocytes,L3,53281103,XR1,16.63
Leukocytes,L3,53281103,XR1,16.68
Leukocytes,L3,53281103,XR1,16.69
Leukocytes,L3,53281103,XR1,16.68
Leukocytes,L3,53281103,XR1,16.92
Leukocytes,L3,53281103,XR1,16.77
Leukocytes,L3,53281103,XR1,16.67
Leukocytes,L3,53281103,XR1,16.54
Leukocytes,L3,53281103,XR1,16.42
Leukocytes,L3,53281103,XR1,17.0
Leukocytes,L3,53281103,XR1,16.66
Leukocytes,L3,53281103,XR1,16.71
Leukocytes,L3,53281103,XR1,16.65
Leukocytes,L3,53281103,XR1,17.01
Leukocytes,L3,53281103,XR1,16.2
Leukocytes,L3,53281103,XR1,16.2
Leukocytes,L3,53281103,XR1,16.49
Leukocytes,L3,53281103,XR1,16.4
Leukocytes,L3,53281103,XR1,16.47
Leukocytes,L3,53281103,XR1,16.45
Leukocytes,L3,53281103,XR1,16.91
Leukocytes,L3,53281103,XR1,16.22
Leukocytes,L3,53281103,XR1,16.58
Leukocytes,L3,53281103,XR1,16.59
Leukocytes,L3,53281103,XR1,16.85
Leukocytes,L3,53281103,XR1,16.94
Leukocytes,L3,53281103,XR1,16.76
Leukocytes,L3,53281103,XR1,16.91
Leukocytes,L3,53281103,XR1,16.17
Leukocytes,L3,53281103,XR1,16.66
Leukocytes,L3,53281103,XR1,16.64
Leukocytes,L3,53281103,XR1,16.67
Leukocytes,L3,53281103,XR1,16.8
Leukocytes,L3,53281103,XR1,16.66
Leukocytes,L3,53281103,XR1,16.77
Leukocytes,L3,53281103,XR1,17.18
Leukocytes,L3,53281103,XR1,16.76
Leukocytes,L3,60191103,XR1,16.74
Leukocytes,L3,60191103,XR1,16.5
Leukocytes,L3,60191103,XR1,16.22
Leukocytes,L3,60191103,XR1,16.32
Leukocytes,L3,60191103,XR1,16.51
Leukocytes,L3,60191103,XR1,16.36
Leukocytes,L3,60191103,XR1,16.19
Leukocytes,L3,60191103,XR1,16.37
Leukocytes,L3,60191103,XR1,16.65
Leukocytes,L3,60191103,XR1,16.44
Leukocytes,L3,60191103,XR1,16.13
Leukocytes,L3,60191103,XR1,16.44
Leukocytes,L3,60191103,XR1,16.76
Leukocytes,L3,60191103,XR1,16.54
Leukocytes,L3,60191103,XR1,16.15
Leukocytes,L3,60191103,XR1,16.23
Leukocytes,L3,60191103,XR1,16.45
Leukocytes,L3,60191103,XR1,16.66
Leukocytes,L3,60191103,XR1,16.64
Leukocytes,L3,60191103,XR1,16.25
Leukocytes,L3,60191103,XR1,16.42
Leukocytes,L3,60191103,XR1,16.22
Leukocytes,L3,60191103,XR1,16.37
Leukocytes,L3,60191103,XR1,16.45
Leukocytes,L3,60191103,XR1,16.23
Leukocytes,L3,60191103,XR1,16.42
Leukocytes,L3,60191103,XR1,16.14
Leukocytes,L3,60191103,XR1,15.36
Leukocytes,L3,60191103,XR1,16.02
Leukocytes,L3,60191103,XR1,15.77
Leukocytes,L3,60191103,XR1,16.59
Leukocytes,L3,60191103,XR1,16.16
Leukocytes,L3,60191103,XR1,16.29
Leukocytes,L3,60191103,XR1,15.18
Leukocytes,L3,60191103,XR1,15.1
Leukocytes,L3,60191103,XR1,15.54
Leukocytes,L3,60191103,XR1,16.2
Leukocytes,L3,60191103,XR1,16.21
Leukocytes,L3,60191103,XR1,16.24
Leukocytes,L3,60191103,XR1,16.12
Leukocytes,L3,60191103,XR1,14.77
Leukocytes,L3,60191103,XR1,15.14
Leukocytes,L3,60191103,XR1,16.36
Leukocytes,L3,60191103,XR1,16.01
Leukocytes,L3,60191103,XR1,16.32
Leukocytes,L3,60191103,XR1,16.25
Leukocytes,L3,60191103,XR1,16.38
Leukocytes,L3,60191103,XR1,16.49
Leukocytes,L3,60191103,XR1,16.6
Leukocytes,L3,60191103,XR1,16.51
Leukocytes,L3,60191103,XR1,16.37
Leukocytes,L3,60191103,XR1,16.57
Leukocytes,L3,60191103,XR1,16.44
Leukocytes,L3,60191103,XR1,16.51
Leukocytes,L3,60191103,XR1,16.75
Leukocytes,L3,60191103,XR1,16.59
Leukocytes,L3,60191103,XR1,16.61
Leukocytes,L3,60191103,XR1,16.39
Leukocytes,L3,60191103,XR1,16.58
Leukocytes,L3,60191103,XR1,16.3
Leukocytes,L3,60191103,XR1,16.89
Leukocytes,L3,60191103,XR1,16.44
Leukocytes,L3,60191103,XR1,16.63
Leukocytes,L3,60191103,XR1,16.58
Leukocytes,L3,60191103,XR1,16.69
Leukocytes,L3,60191103,XR1,16.48
Leukocytes,L3,60191103,XR1,17.09
Leukocytes,L3,60191103,XR1,16.63
Leukocytes,L3,60191103,XR1,16.57
Leukocytes,L3,60191103,XR1,16.53
Leukocytes,L3,60191103,XR1,16.48
Leukocytes,L3,60191103,XR1,16.86
Leukocytes,L3,60191103,XR1,16.72
Leukocytes,L3,60191103,XR1,16.71
Leukocytes,L3,60191103,XR1,16.68
Leukocytes,L3,60191103,XR1,16.75
Leukocytes,L3,60191103,XR1,16.67
Leukocytes,L3,60191103,XR1,16.28
Leukocytes,L3,60191103,XR1,16.74
Leukocytes,L3,60191103,XR1,16.58
Leukocytes,L3,60191103,XR1,16.81
Leukocytes,L3,60191103,XR1,16.83
Leukocytes,L3,60191103,XR1,16.51
Leukocytes,L3,60191103,XR1,16.71
Leukocytes,L3,60191103,XR1,16.45
Leukocytes,L3,60191103,XR1,16.77
Leukocytes,L3,60191103,XR1,16.59
Leukocytes,L3,60191103,XR1,16.75
Leukocytes,L3,60191103,XR1,16.64
Leukocytes,L3,60191103,XR1,16.18
Leukocytes,L3,60191103,XR1,16.66
Leukocytes,L3,60191103,XR1,16.6
Leukocytes,L3,60191103,XR1,16.51
Leukocytes,L3,60191103,XR1,16.46
Leukocytes,L3,60191103,XR1,16.55
Leukocytes,L3,60191103,XR1,16.74
Leukocytes,L3,60191103,XR1,16.58
Leukocytes,L3,60191103,XR1,16.57
Leukocytes,L3,60191103,XR1,16.74
Leukocytes,L3,60191103,XR1,16.53
Leukocytes,L3,60191103,XR1,16.9
Leukocytes,L3,60191103,XR1,16.34
Leukocytes,L3,60191103,XR1,16.5
Leukocytes,L3,60191103,XR1,16.72
Leukocytes,L3,60191103,XR1,16.58
Leukocytes,L3,60191103,XR1,16.75
Leukocytes,L3,60191103,XR1,16.69
Leukocytes,L3,60191103,XR1,16.35
Leukocytes,L3,60191103,XR1,16.62
Leukocytes,L3,60191103,XR1,16.61
Leukocytes,L3,60191103,XR1,16.7
Leukocytes,L3,60191103,XR1,16.72
Leukocytes,L3,60191103,XR1,16.64
Leukocytes,L3,60751103,XR1,17.28
Leukocytes,L3,60751103,XR1,17.16
Leukocytes,L3,60751103,XR1,17.03
Leukocytes,L3,60751103,XR1,17.05
Leukocytes,L3,60751103,XR1,17.19
Leukocytes,L3,60751103,XR1,17.04
Leukocytes,L3,60751103,XR1,16.8
Leukocytes,L3,60751103,XR1,17.0
Leukocytes,L3,60751103,XR1,17.47
Leukocytes,L3,60751103,XR1,17.25
Leukocytes,L3,60751103,XR1,17.14
Leukocytes,L3,60751103,XR1,17.25
Leukocytes,L3,60751103,XR1,16.78
Leukocytes,L3,60751103,XR1,16.56
Leukocytes,L3,60751103,XR1,17.08
Leukocytes,L3,60751103,XR1,16.79
Leukocytes,L3,60751103,XR1,17.09
Leukocytes,L3,60751103,XR1,17.22
Leukocytes,L3,60751103,XR1,17.19
Leukocytes,L3,60751103,XR1,17.02
Leukocytes,L3,60751103,XR1,16.89
Leukocytes,L3,60751103,XR1,16.62
Leukocytes,L3,60751103,XR1,16.92
Leukocytes,L3,60751103,XR1,17.08
Leukocytes,L3,60751103,XR1,17.13
Leukocytes,L3,60751103,XR1,17.14
Leukocytes,L3,60751103,XR1,17.15
Leukocytes,L3,60751103,XR1,16.37
Leukocytes,L3,60751103,XR1,16.82
Leukocytes,L3,60751103,XR1,16.98
Leukocytes,L3,60751103,XR1,16.82
Leukocytes,L3,60751103,XR1,17.45
Leukocytes,L3,60751103,XR1,16.97
Leukocytes,L3,60751103,XR1,17.13
Leukocytes,L3,60751103,XR1,17.08
Leukocytes,L3,60751103,XR1,15.78
Leukocytes,L3,60751103,XR1,15.89
Leukocytes,L3,60751103,XR1,17.38
Leukocytes,L3,60751103,XR1,17.04
Leukocytes,L3,60751103,XR1,16.81
Leukocytes,L3,60751103,XR1,16.82
Leukocytes,L3,60751103,XR1,17.12
Leukocytes,L3,60751103,XR1,16.99
Leukocytes,L3,60751103,XR1,17.15
Leukocytes,L3,60751103,XR1,17.15
Leukocytes,L3,60751103,XR1,15.98
Leukocytes,L3,60751103,XR1,16.9
Leukocytes,L3,60751103,XR1,17.45
Leukocytes,L3,60751103,XR1,17.04
Leukocytes,L3,60751103,XR1,17.12
Leukocytes,L3,60751103,XR1,17.0
Leukocytes,L3,60751103,XR1,17.27
Leukocytes,L3,60751103,XR1,16.91
Leukocytes,L3,60751103,XR1,17.37
Leukocytes,L3,60751103,XR1,15.8
Leukocytes,L3,60751103,XR1,16.99
Leukocytes,L3,60751103,XR1,17.02
Leukocytes,L3,60751103,XR1,17.04
Leukocytes,L3,60751103,XR1,17.32
Leukocytes,L3,60751103,XR1,16.93
Leukocytes,L3,60751103,XR1,16.87
Leukocytes,L3,60751103,XR1,17.19
Leukocytes,L3,60751103,XR1,17.02
Leukocytes,L3,60751103,XR1,17.19
Leukocytes,L3,60751103,XR1,17.25
Leukocytes,L3,60751103,XR1,16.91
Leukocytes,L3,60751103,XR1,16.98
Leukocytes,L3,60751103,XR1,17.1
Leukocytes,L3,60751103,XR1,17.13
Leukocytes,L3,60751103,XR1,16.9
Leukocytes,L3,60751103,XR1,17.04
Leukocytes,L3,60751103,XR1,16.85
Leukocytes,L3,60751103,XR1,17.2
Leukocytes,L3,60751103,XR1,17.17
Leukocytes,L3,60751103,XR1,17.09
Leukocytes,L3,60751103,XR1,16.95
Leukocytes,L3,60751103,XR1,17.19
Leukocytes,L3,60751103,XR1,17.12
Leukocytes,L3,60751103,XR1,17.04
Leukocytes,L3,60751103,XR1,17.19
